Resultsfromheasarc_fermigbrst:FermiGBMBurstCatalog
Coordinatesystem:Equatorial
|name|t90|t90_error|fluence|fluence_error|pflx_comp_epeak|pflx_comp_epeak_pos_err|pflx_comp_epeak_neg_err|pflx_comp_index|pflx_comp_index_pos_err|pflx_comp_index_neg_err|pflx_comp_pivot|pflx_comp_pivot_pos_err|pflx_comp_pivot_neg_err|pflx_comp_ergflux|pflx_comp_ergflux_error|
|GRB160922856|20.736|4.944|8.6922e-07|2.4404e-08|9.042109e+01|1.783547e+01|1.783547e+01|-3.000036e-01|5.084348e-01|5.084348e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.510568e-07|2.349130e-08|
|GRB090520876|30.657|0.859|6.1823e-06|3.8761e-08|5.909107e+01|3.246880e+00|3.246880e+00|-6.572756e-01|1.645550e-01|1.645550e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.256008e-07|2.353659e-08|
|GRB150508945|113.920|1.619|2.8856e-06|2.9420e-08|6.876066e+01|7.894234e+00|7.894234e+00|-3.087334e-01|4.641798e-01|4.641798e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.015198e-07|2.367791e-08|
|GRB171215705|28.928|5.838|1.6542e-06|6.7700e-08|1.303948e+02|9.504808e+01|9.504808e+01|-2.008000e+00|1.977516e-07|1.977516e-07|1.000000e+02|0.000000e+00|0.000000e+00|1.428729e-07|2.373864e-08|
|GRB140526449|79.104|1.379|6.7860e-06|4.0732e-08|9.705061e+01|1.134405e+01|1.134405e+01|1.870122e-02|4.098376e-01|4.098376e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.989420e-07|2.393942e-08|
|GRB120926335|4.288|1.833|2.4776e-06|4.8167e-08|5.418921e+01|2.802868e+00|2.802868e+00|-1.037780e+00|1.244459e-01|1.244459e-01|1.000000e+02|0.000000e+00|0.000000e+00|6.766074e-07|2.410892e-08|
|GRB121229533|23.037|1.810|3.5082e-06|3.7060e-08|9.935232e+01|5.540298e+00|5.540298e+00|1.603668e+00|3.999219e-01|3.999219e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.412405e-07|2.413607e-08|
|GRB101010190|65.025|6.165|1.5514e-06|6.0009e-08|8.779330e+01|1.053440e+01|1.053440e+01|-8.101508e-02|5.422738e-01|5.422738e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.725856e-07|2.416632e-08|
|GRB090228976|7.936|1.379|9.6376e-07|6.5781e-08|8.518973e+01|1.293417e+01|1.293417e+01|2.323179e-01|7.111458e-01|7.111458e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.564876e-07|2.422798e-08|
|GRB180712651|54.272|3.114|1.2863e-06|4.0664e-08|8.208194e+01|1.520414e+01|1.520414e+01|-1.636625e-01|6.364922e-01|6.364922e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.561665e-07|2.428158e-08|
|GRB150718656|19.456|1.379|1.1114e-06|2.8201e-08|9.324772e+01|1.026339e+01|1.026339e+01|-2.920106e-01|2.926967e-01|2.926967e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.441070e-07|2.434704e-08|
|GRB160401065|20.992|0.923|9.3138e-06|4.5139e-08|7.040584e+01|2.481827e+00|2.481827e+00|8.526000e-02|1.511433e-01|1.511433e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.270908e-07|2.437298e-08|
|GRB120820585|107.522|9.159|6.9808e-06|2.9282e-08|8.572481e+01|1.555653e+01|1.555653e+01|-5.935980e-01|1.590998e+00|1.590998e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.325205e-07|2.444983e-08|
|GRB171023097|64.257|23.830|3.6446e-06|9.2623e-08|7.079396e+01|1.016260e+01|1.016260e+01|-2.003000e+00|1.606494e-11|1.606494e-11|1.000000e+02|0.000000e+00|0.000000e+00|1.463614e-07|2.449135e-08|
|GRB150228981|36.609|1.056|1.1531e-05|2.7950e-08|6.170605e+01|5.474606e+00|5.474606e+00|-1.181840e+00|1.444196e-01|1.444196e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.154001e-07|2.455604e-08|
|GRB101127093|29.440|4.471|6.9608e-07|1.7282e-08|9.766824e+01|2.093542e+01|2.093542e+01|6.395852e-02|1.192787e+00|1.192787e+00|1.000000e+02|0.000000e+00|0.000000e+00|8.694141e-08|2.457498e-08|
|GRB170530581|19.456|1.145|3.4046e-06|3.3977e-08|6.654249e+01|7.632671e+00|7.632671e+00|-1.108219e+00|2.283176e-01|2.283176e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.866827e-07|2.460205e-08|
|GRB141223240|94.208|3.974|1.8207e-06|4.5684e-08|8.161680e+01|1.692720e+01|1.692720e+01|-4.505844e-01|6.884296e-01|6.884296e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.246501e-07|2.460788e-08|
|GRB170805901|25.856|4.375|1.0111e-06|3.1948e-08|9.508237e+01|1.510503e+01|1.510503e+01|-3.274570e-01|5.453135e-01|5.453135e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.542141e-07|2.472509e-08|
|GRB130127299|19.456|2.721|1.0219e-06|5.8943e-08|9.426260e+01|2.127977e+01|2.127977e+01|-2.375213e-01|9.164106e-01|9.164106e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.593390e-08|2.473928e-08|
|GRB081226156|83.713|2.769|4.7486e-06|4.2461e-08|8.051786e+01|8.886589e+00|8.886589e+00|-8.282637e-01|2.147161e-01|2.147161e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.795196e-07|2.485280e-08|
|GRB100907751|5.376|2.187|7.3333e-07|5.5525e-08|8.282059e+01|8.667679e+00|8.667679e+00|-2.488271e-01|3.794225e-01|3.794225e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.561557e-07|2.485841e-08|
|GRB090519462|91.329|3.692|4.3751e-06|5.1287e-08|7.415508e+01|1.131390e+01|1.131390e+01|-6.117282e-01|4.974365e-01|4.974365e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.702198e-07|2.487188e-08|
|GRB141030746|8.960|0.572|2.3058e-06|5.0437e-08|7.757370e+01|6.068085e+00|6.068085e+00|9.115570e-01|5.246986e-01|5.246986e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.856972e-07|2.495432e-08|
|GRB090630311|2.880|0.320|1.0777e-06|1.2550e-08|7.352289e+01|5.774971e+00|5.774971e+00|-6.934831e-01|2.044284e-01|2.044284e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.078881e-07|2.507082e-08|
|GRB120911298|22.016|1.833|2.3432e-06|4.2500e-08|7.026129e+01|9.515873e+00|9.515873e+00|-8.362853e-01|3.145423e-01|3.145423e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.408139e-07|2.507707e-08|
|GRB170705200|27.648|0.724|3.2621e-06|1.9165e-08|8.847772e+01|1.864155e+01|1.864155e+01|-7.000799e-01|3.717831e-01|3.717831e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.958031e-07|2.518364e-08|
|GRB080808565|17.728|1.489|3.9656e-06|4.2181e-08|7.844877e+01|6.505554e+00|6.505554e+00|-7.296167e-01|1.813446e-01|1.813446e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.123083e-07|2.523931e-08|
|GRB100614498|172.291|12.447|1.9632e-05|3.2612e-07|7.815665e+01|1.258871e+01|1.258871e+01|-1.394682e+00|1.634013e-01|1.634013e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.461179e-07|2.529647e-08|
|GRB170730133|6.656|0.923|2.4063e-06|2.7336e-08|6.946514e+01|4.084236e+00|4.084236e+00|-4.583604e-01|1.722577e-01|1.722577e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.027538e-07|2.530993e-08|
|GRB120504468|41.985|2.673|3.3628e-06|2.6299e-08|6.983479e+01|1.783255e+01|1.783255e+01|-1.278824e+00|4.509506e-01|4.509506e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.228262e-07|2.557703e-08|
|GRB090423330|7.168|2.415|8.1640e-07|7.1500e-08|8.052432e+01|1.306844e+01|1.306844e+01|-6.072898e-01|5.271543e-01|5.271543e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.528214e-07|2.571323e-08|
|GRB120612680|63.232|7.886|2.0615e-06|2.7170e-08|8.278107e+01|1.518951e+01|1.518951e+01|2.184952e-01|8.114528e-01|8.114528e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.392885e-07|2.581497e-08|
|GRB160909061|18.432|1.864|1.9165e-06|3.7742e-08|8.577241e+01|1.649000e+01|1.649000e+01|-6.774157e-01|4.259484e-01|4.259484e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.914931e-07|2.591029e-08|
|GRB170611937|27.904|1.999|2.2116e-06|2.7714e-08|5.002831e+01|1.514476e+01|1.514476e+01|-1.502789e+00|3.724944e-01|3.724944e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.590836e-07|2.594222e-08|
|GRB091117080|113.664|2.360|3.6824e-06|4.2289e-08|6.907134e+01|1.303037e+01|1.303037e+01|-2.107115e-01|9.003013e-01|9.003013e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.246915e-07|2.599744e-08|
|GRB160102936|10.496|1.145|3.0210e-06|2.4188e-08|8.796048e+01|4.648224e+00|4.648224e+00|2.149923e-01|2.156494e-01|2.156494e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.767964e-07|2.611142e-08|
|GRB140825980|16.384|2.769|9.9490e-07|4.0874e-08|9.176092e+01|9.302460e+00|9.302460e+00|1.604937e+00|1.328756e+00|1.328756e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.499686e-07|2.611874e-08|
|GRB150428305|32.512|3.278|1.5333e-06|4.7040e-08|1.196330e+02|2.522819e+01|2.522819e+01|2.439256e-02|7.551420e-01|7.551420e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.088359e-07|2.622165e-08|
|GRB161106786|12.544|2.862|1.2292e-06|2.1933e-08|8.871579e+01|8.173790e+00|8.173790e+00|-1.840505e-01|3.130817e-01|3.130817e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.261433e-07|2.629488e-08|
|GRB160330827|41.985|1.280|1.0294e-05|5.5869e-08|7.917049e+01|5.469887e+00|5.469887e+00|-3.181127e-01|2.077800e-01|2.077800e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.474625e-07|2.632787e-08|
|GRB140521184|46.592|3.328|2.7483e-06|3.8526e-08|8.528846e+01|2.367793e+01|2.367793e+01|-7.376822e-01|6.082855e-01|6.082855e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.123691e-07|2.635609e-08|
|GRB151228949|28.672|1.557|3.7810e-06|1.9609e-08|7.926259e+01|9.702133e+00|9.702133e+00|5.192913e-01|8.931895e-01|8.931895e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.878991e-07|2.637063e-08|
|GRB081024851|56.065|2.064|6.2707e-06|7.1664e-08|8.638740e+01|1.297848e+01|1.297848e+01|-6.383340e-01|4.650992e-01|4.650992e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.738408e-07|2.638058e-08|
|GRB081028538|13.312|1.280|2.2658e-06|2.5879e-08|7.841910e+01|5.985008e+00|5.985008e+00|-2.440920e-01|2.271939e-01|2.271939e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.373244e-07|2.640287e-08|
|GRB120914144|10.240|4.048|7.3497e-07|3.5332e-08|7.652435e+01|9.061508e+00|9.061508e+00|-4.912451e-01|4.596293e-01|4.596293e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.131914e-07|2.641523e-08|
|GRB180102660|13.312|4.344|8.2580e-07|3.2399e-08|8.838337e+01|2.127866e+01|2.127866e+01|-6.169536e-01|6.029077e-01|6.029077e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.222340e-07|2.649086e-08|
|GRB101013412|15.360|0.572|6.4104e-06|7.6062e-08|8.662199e+01|5.796088e+00|5.796088e+00|-5.375938e-01|1.634516e-01|1.634516e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.434152e-07|2.666005e-08|
|GRB090807832|17.920|2.757|1.3418e-06|2.5428e-08|5.109190e+01|4.448906e+00|4.448906e+00|-1.124252e+00|2.010958e-01|2.010958e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.374380e-07|2.676809e-08|
|GRB180122129|4.352|3.665|7.0420e-07|4.4515e-08|4.752214e+01|8.232315e+00|8.232315e+00|-1.289903e+00|3.278756e-01|3.278756e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.237278e-07|2.677225e-08|
|GRB110609425|33.024|2.896|2.3535e-06|4.2323e-08|8.086378e+01|1.781120e+01|1.781120e+01|-7.495108e-01|4.287764e-01|4.287764e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.915953e-07|2.677850e-08|
|GRB120905657|195.587|16.795|1.9567e-05|6.3164e-07|1.012629e+02|1.290811e+01|1.290811e+01|-4.391014e-01|3.039980e-01|3.039980e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.579920e-07|2.678623e-08|
|GRB180423266|3.328|1.619|5.7854e-07|2.3336e-08|1.017809e+02|1.180338e+01|1.180338e+01|1.047210e+00|8.963093e-01|8.963093e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.796007e-07|2.682763e-08|
|GRB111113410|15.360|1.639|3.1028e-06|6.9452e-08|6.777153e+01|5.397255e+00|5.397255e+00|-9.069725e-01|1.700080e-01|1.700080e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.568050e-07|2.682966e-08|
|GRB110709862|5.376|1.493|7.9744e-07|2.3762e-08|6.768968e+01|9.908169e+00|9.908169e+00|-6.705468e-01|4.401109e-01|4.401109e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.082042e-07|2.695062e-08|
|GRB140819160|6.656|3.665|3.3560e-07|2.5916e-08|1.004793e+05|1.218300e+07|1.218300e+07|-1.788265e+00|1.212734e-01|1.212734e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.455649e-07|2.696228e-08|
|GRB140513724|17.152|2.111|4.1056e-06|6.2325e-08|7.433354e+01|6.306870e+00|6.306870e+00|-4.308560e-01|2.419062e-01|2.419062e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.160953e-07|2.696350e-08|
|GRB170803415|66.816|2.636|1.0913e-05|4.7906e-08|7.230252e+01|7.823677e+00|7.823677e+00|-9.001663e-01|2.246315e-01|2.246315e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.409648e-07|2.696597e-08|
|GRB081006872|3.328|1.305|3.8718e-07|2.0198e-08|1.191171e+02|1.755319e+01|1.755319e+01|2.156389e+00|1.505696e+00|1.505696e+00|1.000000e+02|0.000000e+00|0.000000e+00|1.485020e-07|2.724646e-08|
|GRB160519677|19.200|1.493|1.2779e-06|4.4086e-08|6.794375e+01|1.143592e+01|1.143592e+01|-5.415323e-01|5.704364e-01|5.704364e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.699196e-07|2.731750e-08|
|GRB130903033|68.608|7.241|2.5187e-06|5.7794e-08|1.068460e+02|2.531306e+01|2.531306e+01|2.199877e-02|9.563640e-01|9.563640e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.035803e-07|2.736606e-08|
|GRB151111356|46.336|4.382|2.2064e-06|3.1065e-08|1.157361e+02|2.506927e+01|2.506927e+01|1.454233e-01|8.058684e-01|8.058684e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.148008e-07|2.740567e-08|
|GRB110706977|33.217|4.007|6.5541e-06|4.4729e-08|3.860629e+01|5.061478e+00|5.061478e+00|-1.500830e+00|1.780096e-01|1.780096e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.495041e-07|2.753706e-08|
|GRB150613420|27.392|1.846|2.6097e-06|2.8538e-08|9.098941e+01|1.821909e+01|1.821909e+01|-8.228374e-01|4.166009e-01|4.166009e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.641150e-07|2.754787e-08|
|GRB150828333|12.800|1.145|4.3228e-06|5.9516e-08|6.426472e+01|4.763031e+00|4.763031e+00|-9.053446e-01|1.721163e-01|1.721163e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.840569e-07|2.765781e-08|
|GRB130404428|3.328|1.493|8.4254e-07|4.4490e-08|7.062280e+01|9.421368e+00|9.421368e+00|-9.425737e-01|3.069862e-01|3.069862e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.450032e-07|2.768686e-08|
|GRB130515755|2.560|0.572|6.8027e-07|2.2753e-08|7.153636e+01|9.548485e+00|9.548485e+00|-6.017805e-01|3.619638e-01|3.619638e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.636615e-07|2.776570e-08|
|GRB121211695|8.960|1.864|1.3395e-06|3.6512e-08|8.899120e+01|8.684723e+00|8.684723e+00|-4.128603e-01|2.541684e-01|2.541684e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.425786e-07|2.780931e-08|
|GRB160218711|20.224|3.482|1.2715e-06|2.5985e-08|1.048529e+02|1.423113e+01|1.423113e+01|1.231510e-01|6.412475e-01|6.412475e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.683807e-07|2.781782e-08|
|GRB151014592|34.304|1.448|2.8912e-06|3.6013e-08|9.651357e+01|1.813038e+01|1.813038e+01|-2.675902e-01|4.426213e-01|4.426213e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.985295e-07|2.789536e-08|
|GRB160718975|8.448|0.810|2.4683e-06|2.2637e-08|7.918228e+01|6.216080e+00|6.216080e+00|-9.123169e-01|1.384798e-01|1.384798e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.387952e-07|2.791694e-08|
|GRB140706815|43.776|2.721|2.4869e-06|7.8030e-08|7.346344e+01|1.602094e+01|1.602094e+01|-1.184699e+00|3.950112e-01|3.950112e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.669969e-07|2.801843e-08|
|GRB171022885|13.278|0.558|8.0435e-06|1.6625e-08|1.657802e+02|1.826661e+02|1.826661e+02|-2.007998e+00|5.898956e-06|5.898956e-06|1.000000e+02|0.000000e+00|0.000000e+00|8.415436e-07|2.802232e-08|
|GRB090327404|14.080|1.379|2.8155e-06|6.0572e-08|9.649486e+01|1.401011e+01|1.401011e+01|-7.971606e-01|2.554177e-01|2.554177e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.365245e-07|2.803998e-08|
|GRB130828808|3.904|0.842|2.7806e-06|3.0595e-08|5.424652e+01|2.182617e-01|2.182617e-01|-2.002000e+00|4.019057e-15|4.019057e-15|1.000000e+02|0.000000e+00|0.000000e+00|6.208629e-07|2.812053e-08|
|GRB170821265|52.992|12.312|2.3688e-06|6.0493e-08|1.011797e+05|1.424975e+08|1.424975e+08|-2.158125e+00|1.939201e-01|1.939201e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.191105e-07|2.817117e-08|
|GRB130620498|14.592|4.404|1.1754e-06|5.5800e-08|1.036433e+02|1.097548e+01|1.097548e+01|-1.680566e-01|2.748737e-01|2.748737e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.960808e-07|2.820962e-08|
|GRB170514152|12.032|2.828|1.3374e-06|3.1742e-08|5.701848e+01|1.242716e+01|1.242716e+01|-1.390209e+00|3.317605e-01|3.317605e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.846620e-07|2.822502e-08|
|GRB110624906|3.520|1.134|2.7198e-07|2.4795e-08|9.863341e+01|1.887634e+01|1.887634e+01|-1.197912e-01|6.800803e-01|6.800803e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.429058e-07|2.823613e-08|
|GRB140319964|50.369|1.448|7.1330e-06|3.4562e-08|8.483901e+01|6.655106e+00|6.655106e+00|-3.953115e-01|2.131793e-01|2.131793e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.172902e-07|2.827484e-08|
|GRB120312671|13.312|3.167|8.2941e-07|2.7177e-08|1.011869e+02|2.175538e+01|2.175538e+01|-2.519898e-01|7.260959e-01|7.260959e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.369510e-07|2.829393e-08|
|GRB160104475|8.704|2.896|4.8186e-07|2.1459e-08|8.642071e+01|2.026038e+01|2.026038e+01|-1.137531e+00|4.766156e-01|4.766156e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.363775e-07|2.842630e-08|
|GRB081120618|25.344|0.923|1.9371e-06|2.4191e-08|8.792339e+01|1.149734e+01|1.149734e+01|-7.338335e-01|2.734917e-01|2.734917e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.004135e-07|2.856181e-08|
|GRB101219686|51.009|1.775|3.9890e-06|4.8933e-08|1.003738e+02|1.455241e+01|1.455241e+01|1.555238e-01|5.859544e-01|5.859544e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.903569e-07|2.861287e-08|
|GRB150404733|4.864|1.950|6.1093e-07|2.9136e-08|8.067507e+01|1.036593e+01|1.036593e+01|-4.359970e-01|4.286973e-01|4.286973e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.177556e-07|2.879006e-08|
|GRB110806934|28.416|0.923|7.1898e-06|2.8168e-08|8.641348e+01|8.817581e+00|8.817581e+00|-9.908197e-01|1.653892e-01|1.653892e-01|1.000000e+02|0.000000e+00|0.000000e+00|4.230194e-07|2.883120e-08|
|GRB100517639|5.440|0.604|2.9107e-06|1.2950e-07|9.039175e+01|4.868652e+00|4.868652e+00|-6.205427e-02|1.671614e-01|1.671614e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.834037e-07|2.883159e-08|
|GRB150326521|5.888|1.180|4.6905e-07|1.7297e-08|1.008872e+02|2.235529e+01|2.235529e+01|-6.974627e-01|4.041469e-01|4.041469e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.968813e-07|2.884221e-08|
|GRB100218194|29.185|5.813|2.6392e-06|9.8666e-08|1.130827e+02|2.624676e+01|2.624676e+01|-3.473776e-01|7.353532e-01|7.353532e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.203243e-07|2.886890e-08|
|GRB140211091|3.456|0.724|7.3661e-07|3.1895e-08|8.590527e+01|1.439188e+01|1.439188e+01|-9.309617e-01|3.031857e-01|3.031857e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.342994e-07|2.887922e-08|
|GRB150703149|50.176|5.152|5.0155e-06|6.8097e-08|4.394703e+01|1.318708e+01|1.318708e+01|-1.604956e+00|3.095385e-01|3.095385e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.952681e-07|2.889755e-08|
|GRB171103655|25.600|4.720|2.7981e-06|7.0426e-08|8.089438e+01|1.485204e+01|1.485204e+01|-6.619335e-01|5.100453e-01|5.100453e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.671092e-07|2.894284e-08|
|GRB150323712|43.264|2.429|1.8823e-06|2.8186e-08|1.007360e+02|2.325400e+01|2.325400e+01|-9.493852e-01|5.013182e-01|5.013182e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.224743e-07|2.896627e-08|
|GRB160519060|17.664|1.950|3.1730e-06|4.3691e-08|8.271614e+01|7.882599e+00|7.882599e+00|-8.721065e-01|1.918563e-01|1.918563e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.809574e-07|2.899190e-08|
|GRB120121101|18.432|3.727|1.9545e-06|3.0232e-08|1.008670e+02|1.725822e+01|1.725822e+01|-3.322731e-01|4.699773e-01|4.699773e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.981322e-07|2.904412e-08|
|GRB170901007|5.888|2.673|7.8226e-07|5.1981e-08|1.027290e+02|1.780975e+01|1.780975e+01|-3.617556e-01|4.456407e-01|4.456407e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.931389e-07|2.906153e-08|
|GRB150303516|4.864|0.810|6.2496e-07|1.7043e-08|8.161722e+01|1.968196e+01|1.968196e+01|-1.283103e+00|3.167641e-01|3.167641e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.891423e-07|2.918467e-08|
|GRB150418819|3.840|1.493|6.4146e-07|2.4056e-08|7.823314e+01|1.315525e+01|1.315525e+01|-1.270771e+00|3.050317e-01|3.050317e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.196560e-07|2.924452e-08|
|GRB090810781|62.977|11.865|5.1452e-06|5.7252e-08|9.459599e+01|1.480341e+01|1.480341e+01|-7.968818e-01|3.543821e-01|3.543821e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.218121e-07|2.926277e-08|
|GRB171020813|19.200|1.950|1.9737e-06|3.1556e-08|2.362998e+02|1.893391e+03|1.893391e+03|-2.009431e+00|9.881905e-04|9.881905e-04|1.000000e+02|0.000000e+00|0.000000e+00|2.177574e-07|2.935254e-08|
|GRB080904886|17.344|1.385|5.2448e-06|7.0695e-08|5.313730e+01|3.109501e+00|3.109501e+00|-1.182948e+00|1.254451e-01|1.254451e-01|1.000000e+02|0.000000e+00|0.000000e+00|7.596848e-07|2.941213e-08|
|GRB160512536|104.448|8.764|3.4108e-06|6.1294e-08|1.098137e+02|2.081545e+01|2.081545e+01|-5.286424e-01|4.175232e-01|4.175232e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.831706e-07|2.959988e-08|
|GRB180125891|22.784|0.572|1.6266e-05|3.8981e-08|6.508201e+01|2.398216e+00|2.398216e+00|-6.450962e-01|1.088458e-01|1.088458e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.000800e-06|2.960181e-08|
|GRB091017985|44.800|3.367|2.1468e-06|3.2845e-08|1.062086e+02|2.011744e+01|2.011744e+01|-1.926809e-02|6.518974e-01|6.518974e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.705979e-07|2.965169e-08|
|GRB090608052|21.504|2.290|1.2448e-06|1.7538e-08|9.081718e+01|1.452303e+01|1.452303e+01|-8.590293e-01|3.942199e-01|3.942199e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.979279e-07|2.965322e-08|
|GRB130609129|5.376|1.498|1.0624e-06|8.2245e-08|8.764141e+01|1.631464e+01|1.631464e+01|-1.265932e+00|2.780691e-01|2.780691e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.034706e-07|2.978982e-08|
|GRB160221993|11.520|0.923|1.7522e-06|2.5175e-08|5.297855e+01|1.157624e+01|1.157624e+01|-1.425460e+00|3.365846e-01|3.365846e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.088129e-07|2.983809e-08|
|GRB120920003|28.160|4.382|1.0033e-06|3.1506e-08|1.060136e+02|3.192262e+01|3.192262e+01|-4.560677e-01|8.951944e-01|8.951944e-01|1.000000e+02|0.000000e+00|0.000000e+00|9.859113e-08|2.985111e-08|
|GRB160104918|44.288|1.493|2.7282e-06|5.5638e-08|9.824041e+01|1.150501e+01|1.150501e+01|-4.285085e-01|2.752269e-01|2.752269e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.767623e-07|2.991077e-08|
|GRB090810659|125.182|1.846|9.3687e-06|4.8233e-08|4.298270e+01|5.963146e+00|5.963146e+00|-1.315541e+00|2.675773e-01|2.675773e-01|1.000000e+02|0.000000e+00|0.000000e+00|3.595163e-07|2.995302e-08|
|GRB100212588|4.864|1.305|4.4542e-07|1.5138e-08|1.085314e+02|2.314887e+01|2.314887e+01|-5.814548e-01|4.796221e-01|4.796221e-01|1.000000e+02|0.000000e+00|0.000000e+00|1.775284e-07|2.997281e-08|
|GRB170912273|13.568|1.557|3.8202e-06|2.8362e-08|7.348212e+01|5.674950e+00|5.674950e+00|-9.780289e-01|1.403154e-01|1.403154e-01|1.000000e+02|0.000000e+00|0.000000e+00|5.662313e-07|3.004209e-08|
|GRB091123081|15.552|1.866|2.1305e-06|8.8395e-08|7.829305e+01|1.352164e+01|1.352164e+01|-4.831294e-01|4.602616e-01|4.602616e-01|1.000000e+02|0.000000e+00|0.000000e+00|2.134246e-07|3.004248e-08|
